Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away,Avg_Shots_Target_Home,Avg_Corners_Home,Avg_Cards_Home,Avg_Shots_Target_Away,Avg_Corners_Away,Avg_Cards_Away
F1,19/03/16,00:00,LOSC Lille,FC Toulouse,1.0,0.0,H,1.0,0.0,H,6.0,10.0,2.0,3.0,3.0,3.0,8.0,13.0,3.0,3.0,0.0,0.0,15-16,14-15,70.8,42.9,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,1.0,4.273884476054178,3.7819143200811256,3.8947368421052633,4.342105263157895,1.9736842105263157,3.3421052631578947,5.078947368421052,2.0
F1,19/03/16,00:00,Olympique Lyon,FC Nantes,2.0,0.0,H,0.0,0.0,D,8.0,7.0,4.0,1.0,3.0,2.0,12.0,14.0,1.0,2.0,0.0,0.0,15-16,14-15,166.3,39.3,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,1.0,5.119788607992779,3.696351468952637,5.7631578947368425,4.552631578947368,1.763157894736842,3.5526315789473686,4.447368421052632,2.0789473684210527
F1,19/03/16,00:00,Stade Reims,EA Guingamp,0.0,1.0,A,0.0,1.0,A,19.0,2.0,3.0,2.0,7.0,1.0,16.0,10.0,4.0,2.0,0.0,0.0,15-16,14-15,42.95,33.5,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,0.0,3.783052624131186,3.5409593240373143,3.6052631578947367,4.7368421052631575,2.3157894736842106,3.5526315789473686,3.9210526315789473,2.0789473684210527
F1,19/03/16,00:00,AS Saint-Étienne,Montpellier HSC,3.0,0.0,H,0.0,0.0,D,9.0,7.0,4.0,1.0,5.0,7.0,14.0,13.0,1.0,3.0,0.0,0.0,15-16,14-15,97.2,44.4,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,1.0,4.58700621536042,3.8155121050473024,4.0,5.447368421052632,1.894736842105263,3.736842105263158,4.578947368421052,1.4210526315789473
F1,20/03/16,00:00,FC Girondins Bordeaux,SC Bastia,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,4.0,6.0,3.0,10.0,13.0,2.0,2.0,0.0,0.0,15-16,14-15,90.7,24.25,0.7142857142857143,0.5329312424607962,1.236842105263158,0.6507936507936508,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,0.5,4.51852237926242,3.228826155721369,4.184210526315789,5.0,2.0,3.1315789473684212,3.473684210526316,2.3947368421052633
F1,20/03/16,00:00,OGC Nice,GFC Ajaccio,3.0,0.0,H,1.0,0.0,H,10.0,12.0,5.0,2.0,3.0,5.0,3.0,10.0,1.0,2.0,0.0,0.0,15-16,14-15,70.95,18.4,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,0.05,0.35,0.8,0.5,1.0,4.2759714333333765,2.9652730660692823,3.6578947368421053,5.078947368421052,2.6842105263157894,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,20/03/16,00:00,Paris Saint-Germain,AS Monaco,0.0,2.0,A,0.0,0.0,D,23.0,12.0,4.0,5.0,10.0,2.0,7.0,6.0,1.0,1.0,0.0,0.0,15-16,14-15,436.3,227.4,0.9523809523809523,0.8416615760537569,2.1842105263157894,0.5903614457831325,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,0.0,6.080619458418875,5.431098477781855,5.815789473684211,4.5,1.894736842105263,4.342105263157895,5.578947368421052,1.9210526315789473
F1,01/04/16,00:00,AS Monaco,FC Girondins Bordeaux,1.0,2.0,A,0.0,1.0,A,15.0,10.0,5.0,4.0,8.0,3.0,18.0,17.0,1.0,1.0,0.0,0.0,15-16,14-15,227.4,90.7,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,0.7142857142857143,0.5329312424607962,1.236842105263158,0.6507936507936508,0.0,5.431098477781855,4.51852237926242,4.342105263157895,5.578947368421052,1.9210526315789473,4.184210526315789,5.0,2.0
F1,02/04/16,00:00,GFC Ajaccio,AS Saint-Étienne,0.0,2.0,A,0.0,1.0,A,17.0,7.0,5.0,4.0,7.0,6.0,13.0,11.0,1.0,0.0,0.0,0.0,15-16,14-15,18.4,97.2,0.05,0.35,0.8,0.5,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.0,2.9652730660692823,4.58700621536042,4.3466916369540805,4.889950370108451,2.1458361312997103,4.0,5.447368421052632,1.894736842105263
F1,02/04/16,00:00,EA Guingamp,Montpellier HSC,2.0,2.0,D,1.0,1.0,D,10.0,12.0,3.0,4.0,6.0,5.0,15.0,16.0,2.0,2.0,0.0,0.0,15-16,14-15,33.5,44.4,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,0.5,3.5409593240373143,3.8155121050473024,3.5526315789473686,3.9210526315789473,2.0789473684210527,3.736842105263158,4.578947368421052,1.4210526315789473
F1,02/04/16,00:00,Paris Saint-Germain,OGC Nice,4.0,1.0,H,2.0,1.0,H,13.0,6.0,7.0,4.0,7.0,6.0,12.0,9.0,1.0,0.0,0.0,0.0,15-16,14-15,436.3,70.95,0.9523809523809523,0.8416615760537569,2.1842105263157894,0.5903614457831325,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,1.0,6.080619458418875,4.2759714333333765,5.815789473684211,4.5,1.894736842105263,3.6578947368421053,5.078947368421052,2.6842105263157894
F1,02/04/16,00:00,Stade Rennais FC,Stade Reims,3.0,1.0,H,2.0,0.0,H,10.0,10.0,5.0,4.0,2.0,6.0,15.0,16.0,1.0,0.0,0.0,0.0,15-16,14-15,94.15,42.95,0.5714285714285714,0.4098360655737705,0.9210526315789473,0.58,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,1.0,4.555454593742159,3.783052624131186,3.289473684210526,3.8947368421052633,1.5263157894736843,3.6052631578947367,4.7368421052631575,2.3157894736842106
F1,02/04/16,00:00,FC Toulouse,SM Caen,2.0,0.0,H,1.0,0.0,H,7.0,6.0,1.0,1.0,4.0,5.0,13.0,20.0,1.0,1.0,0.0,0.0,15-16,14-15,42.9,36.8,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,0.38095238095238093,0.4908264601918869,1.4210526315789473,0.5217391304347826,1.0,3.7819143200811256,3.632309102625542,3.3421052631578947,5.078947368421052,2.0,4.105263157894737,5.157894736842105,1.605263157894737
F1,02/04/16,00:00,ESTAC Troyes,Angers SCO,0.0,1.0,A,0.0,0.0,D,12.0,17.0,7.0,3.0,5.0,4.0,12.0,14.0,1.0,1.0,0.0,0.0,15-16,14-15,30.7,32.35,0.05,0.35,0.8,0.5,0.05,0.35,0.8,0.5,0.0,3.456316680883235,3.507057772361633,4.3466916369540805,4.889950370108451,2.1458361312997103,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,03/04/16,00:00,SC Bastia,Olympique Marseille,2.0,1.0,H,0.0,0.0,D,6.0,7.0,1.0,2.0,6.0,2.0,19.0,20.0,3.0,2.0,0.0,1.0,15-16,14-15,24.25,129.5,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,0.8095238095238095,0.7660477453580902,2.0,0.5942028985507246,1.0,3.228826155721369,4.871373226762748,3.1315789473684212,3.473684210526316,2.3947368421052633,5.342105263157895,5.631578947368421,2.1842105263157894
F1,03/04/16,00:00,FC Lorient,Olympique Lyon,1.0,3.0,A,1.0,1.0,D,8.0,17.0,2.0,7.0,6.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,15-16,14-15,58.05,166.3,0.23809523809523814,0.436429215509468,1.1578947368421053,0.5348837209302325,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.0,4.078384542643371,5.119788607992779,4.552631578947368,5.026315789473684,1.5789473684210527,5.7631578947368425,4.552631578947368,1.763157894736842
F1,03/04/16,00:00,FC Nantes,LOSC Lille,0.0,3.0,A,0.0,1.0,A,13.0,11.0,6.0,7.0,8.0,4.0,12.0,11.0,2.0,1.0,0.0,0.0,15-16,14-15,39.3,70.8,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.0,3.696351468952637,4.273884476054178,3.5526315789473686,4.447368421052632,2.0789473684210527,3.8947368421052633,4.342105263157895,1.9736842105263157
F1,08/04/16,00:00,Montpellier HSC,Olympique Lyon,0.0,2.0,A,0.0,2.0,A,7.0,14.0,2.0,8.0,4.0,1.0,15.0,9.0,1.0,2.0,0.0,0.0,15-16,14-15,44.4,166.3,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.0,3.8155121050473024,5.119788607992779,3.736842105263158,4.578947368421052,1.4210526315789473,5.7631578947368425,4.552631578947368,1.763157894736842
F1,09/04/16,00:00,Angers SCO,GFC Ajaccio,0.0,0.0,D,0.0,0.0,D,7.0,2.0,1.0,1.0,2.0,6.0,9.0,26.0,1.0,5.0,0.0,0.0,15-16,14-15,32.35,18.4,0.05,0.35,0.8,0.5,0.05,0.35,0.8,0.5,0.5,3.507057772361633,2.9652730660692823,4.3466916369540805,4.889950370108451,2.1458361312997103,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,09/04/16,00:00,SM Caen,FC Lorient,1.0,2.0,A,0.0,1.0,A,18.0,17.0,4.0,7.0,6.0,5.0,10.0,10.0,1.0,0.0,0.0,0.0,15-16,14-15,36.8,58.05,0.38095238095238093,0.4908264601918869,1.4210526315789473,0.5217391304347826,0.23809523809523814,0.436429215509468,1.1578947368421053,0.5348837209302325,0.0,3.632309102625542,4.078384542643371,4.105263157894737,5.157894736842105,1.605263157894737,4.552631578947368,5.026315789473684,1.5789473684210527
F1,09/04/16,00:00,EA Guingamp,Paris Saint-Germain,0.0,2.0,A,0.0,0.0,D,8.0,13.0,2.0,6.0,9.0,4.0,17.0,10.0,1.0,0.0,0.0,0.0,15-16,14-15,33.5,436.3,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,0.9523809523809523,0.8416615760537569,2.1842105263157894,0.5903614457831325,0.0,3.5409593240373143,6.080619458418875,3.5526315789473686,3.9210526315789473,2.0789473684210527,5.815789473684211,4.5,1.894736842105263
F1,09/04/16,00:00,Stade Reims,FC Nantes,2.0,1.0,H,1.0,0.0,H,10.0,14.0,4.0,5.0,5.0,4.0,10.0,14.0,2.0,3.0,0.0,1.0,15-16,14-15,42.95,39.3,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,1.0,3.783052624131186,3.696351468952637,3.6052631578947367,4.7368421052631575,2.3157894736842106,3.5526315789473686,4.447368421052632,2.0789473684210527
F1,09/04/16,00:00,AS Saint-Étienne,ESTAC Troyes,1.0,0.0,H,0.0,0.0,D,16.0,9.0,7.0,1.0,10.0,5.0,13.0,12.0,2.0,2.0,0.0,0.0,15-16,14-15,97.2,30.7,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.05,0.35,0.8,0.5,1.0,4.58700621536042,3.456316680883235,4.0,5.447368421052632,1.894736842105263,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,09/04/16,00:00,FC Toulouse,SC Bastia,4.0,0.0,H,0.0,0.0,D,11.0,4.0,7.0,1.0,2.0,2.0,14.0,16.0,1.0,0.0,0.0,1.0,15-16,14-15,42.9,24.25,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,1.0,3.7819143200811256,3.228826155721369,3.3421052631578947,5.078947368421052,2.0,3.1315789473684212,3.473684210526316,2.3947368421052633
F1,10/04/16,00:00,LOSC Lille,AS Monaco,4.0,1.0,H,1.0,0.0,H,8.0,7.0,4.0,4.0,3.0,4.0,12.0,14.0,1.0,2.0,1.0,1.0,15-16,14-15,70.8,227.4,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,1.0,4.273884476054178,5.431098477781855,3.8947368421052633,4.342105263157895,1.9736842105263157,4.342105263157895,5.578947368421052,1.9210526315789473
F1,10/04/16,00:00,Olympique Marseille,FC Girondins Bordeaux,0.0,0.0,D,0.0,0.0,D,7.0,9.0,4.0,3.0,9.0,5.0,13.0,11.0,2.0,2.0,0.0,0.0,15-16,14-15,129.5,90.7,0.8095238095238095,0.7660477453580902,2.0,0.5942028985507246,0.7142857142857143,0.5329312424607962,1.236842105263158,0.6507936507936508,0.5,4.871373226762748,4.51852237926242,5.342105263157895,5.631578947368421,2.1842105263157894,4.184210526315789,5.0,2.0
F1,10/04/16,00:00,OGC Nice,Stade Rennais FC,3.0,0.0,H,2.0,0.0,H,12.0,8.0,8.0,3.0,2.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,15-16,14-15,70.95,94.15,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,0.5714285714285714,0.4098360655737705,0.9210526315789473,0.58,1.0,4.2759714333333765,4.555454593742159,3.6578947368421053,5.078947368421052,2.6842105263157894,3.289473684210526,3.8947368421052633,1.5263157894736843
F1,15/04/16,00:00,Olympique Lyon,OGC Nice,1.0,1.0,D,0.0,1.0,A,14.0,6.0,3.0,2.0,5.0,3.0,16.0,20.0,2.0,2.0,1.0,0.0,15-16,14-15,166.3,70.95,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,0.5,5.119788607992779,4.2759714333333765,5.7631578947368425,4.552631578947368,1.763157894736842,3.6578947368421053,5.078947368421052,2.6842105263157894
F1,16/04/16,00:00,GFC Ajaccio,LOSC Lille,2.0,4.0,A,1.0,1.0,D,13.0,13.0,4.0,5.0,1.0,6.0,14.0,9.0,2.0,2.0,1.0,0.0,15-16,14-15,18.4,70.8,0.05,0.35,0.8,0.5,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.0,2.9652730660692823,4.273884476054178,4.3466916369540805,4.889950370108451,2.1458361312997103,3.8947368421052633,4.342105263157895,1.9736842105263157
F1,16/04/16,00:00,SC Bastia,AS Saint-Étienne,0.0,1.0,A,0.0,0.0,D,16.0,9.0,2.0,4.0,3.0,4.0,11.0,16.0,3.0,2.0,0.0,0.0,15-16,14-15,24.25,97.2,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.0,3.228826155721369,4.58700621536042,3.1315789473684212,3.473684210526316,2.3947368421052633,4.0,5.447368421052632,1.894736842105263
F1,16/04/16,00:00,FC Girondins Bordeaux,Angers SCO,1.0,3.0,A,0.0,0.0,D,16.0,4.0,4.0,4.0,9.0,0.0,14.0,15.0,2.0,2.0,0.0,1.0,15-16,14-15,90.7,32.35,0.7142857142857143,0.5329312424607962,1.236842105263158,0.6507936507936508,0.05,0.35,0.8,0.5,0.0,4.51852237926242,3.507057772361633,4.184210526315789,5.0,2.0,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,16/04/16,00:00,FC Lorient,FC Toulouse,1.0,1.0,D,0.0,0.0,D,11.0,11.0,4.0,2.0,2.0,2.0,16.0,15.0,1.0,2.0,0.0,0.0,15-16,14-15,58.05,42.9,0.23809523809523814,0.436429215509468,1.1578947368421053,0.5348837209302325,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,0.5,4.078384542643371,3.7819143200811256,4.552631578947368,5.026315789473684,1.5789473684210527,3.3421052631578947,5.078947368421052,2.0
F1,16/04/16,00:00,Paris Saint-Germain,SM Caen,6.0,0.0,H,2.0,0.0,H,22.0,15.0,10.0,8.0,4.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,15-16,14-15,436.3,36.8,0.9523809523809523,0.8416615760537569,2.1842105263157894,0.5903614457831325,0.38095238095238093,0.4908264601918869,1.4210526315789473,0.5217391304347826,1.0,6.080619458418875,3.632309102625542,5.815789473684211,4.5,1.894736842105263,4.105263157894737,5.157894736842105,1.605263157894737
F1,16/04/16,00:00,ESTAC Troyes,Stade Reims,2.0,1.0,H,0.0,0.0,D,21.0,15.0,12.0,4.0,10.0,7.0,18.0,10.0,2.0,3.0,0.0,0.0,15-16,14-15,30.7,42.95,0.05,0.35,0.8,0.5,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,1.0,3.456316680883235,3.783052624131186,4.3466916369540805,4.889950370108451,2.1458361312997103,3.6052631578947367,4.7368421052631575,2.3157894736842106
F1,17/04/16,00:00,AS Monaco,Olympique Marseille,2.0,1.0,H,0.0,0.0,D,14.0,7.0,4.0,2.0,7.0,1.0,16.0,14.0,1.0,0.0,0.0,0.0,15-16,14-15,227.4,129.5,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,0.8095238095238095,0.7660477453580902,2.0,0.5942028985507246,1.0,5.431098477781855,4.871373226762748,4.342105263157895,5.578947368421052,1.9210526315789473,5.342105263157895,5.631578947368421,2.1842105263157894
F1,17/04/16,00:00,FC Nantes,Montpellier HSC,0.0,2.0,A,0.0,1.0,A,9.0,11.0,0.0,5.0,6.0,7.0,14.0,14.0,1.0,2.0,0.0,0.0,15-16,14-15,39.3,44.4,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,0.0,3.696351468952637,3.8155121050473024,3.5526315789473686,4.447368421052632,2.0789473684210527,3.736842105263158,4.578947368421052,1.4210526315789473
F1,17/04/16,00:00,Stade Rennais FC,EA Guingamp,0.0,3.0,A,0.0,0.0,D,9.0,12.0,3.0,7.0,6.0,3.0,12.0,6.0,3.0,2.0,0.0,0.0,15-16,14-15,94.15,33.5,0.5714285714285714,0.4098360655737705,0.9210526315789473,0.58,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,0.0,4.555454593742159,3.5409593240373143,3.289473684210526,3.8947368421052633,1.5263157894736843,3.5526315789473686,3.9210526315789473,2.0789473684210527
F1,22/04/16,00:00,OGC Nice,Stade Reims,2.0,0.0,H,1.0,0.0,H,10.0,10.0,5.0,4.0,10.0,4.0,11.0,14.0,1.0,3.0,0.0,0.0,15-16,14-15,70.95,42.95,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,1.0,4.2759714333333765,3.783052624131186,3.6578947368421053,5.078947368421052,2.6842105263157894,3.6052631578947367,4.7368421052631575,2.3157894736842106
F1,23/04/16,00:00,FC Toulouse,Olympique Lyon,2.0,3.0,A,0.0,0.0,D,9.0,11.0,5.0,3.0,5.0,2.0,13.0,18.0,2.0,3.0,0.0,0.0,15-16,14-15,42.9,166.3,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.0,3.7819143200811256,5.119788607992779,3.3421052631578947,5.078947368421052,2.0,5.7631578947368425,4.552631578947368,1.763157894736842
F1,24/04/16,00:00,GFC Ajaccio,SC Bastia,3.0,2.0,H,2.0,1.0,H,8.0,17.0,5.0,7.0,2.0,4.0,21.0,13.0,4.0,2.0,0.0,0.0,15-16,14-15,18.4,24.25,0.05,0.35,0.8,0.5,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,1.0,2.9652730660692823,3.228826155721369,4.3466916369540805,4.889950370108451,2.1458361312997103,3.1315789473684212,3.473684210526316,2.3947368421052633
F1,24/04/16,00:00,EA Guingamp,SM Caen,1.0,1.0,D,0.0,1.0,A,11.0,12.0,2.0,5.0,9.0,0.0,11.0,14.0,1.0,0.0,1.0,1.0,15-16,14-15,33.5,36.8,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,0.38095238095238093,0.4908264601918869,1.4210526315789473,0.5217391304347826,0.5,3.5409593240373143,3.632309102625542,3.5526315789473686,3.9210526315789473,2.0789473684210527,4.105263157894737,5.157894736842105,1.605263157894737
F1,24/04/16,00:00,Olympique Marseille,FC Nantes,1.0,1.0,D,0.0,1.0,A,7.0,7.0,3.0,3.0,4.0,2.0,14.0,23.0,1.0,3.0,1.0,0.0,15-16,14-15,129.5,39.3,0.8095238095238095,0.7660477453580902,2.0,0.5942028985507246,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,0.5,4.871373226762748,3.696351468952637,5.342105263157895,5.631578947368421,2.1842105263157894,3.5526315789473686,4.447368421052632,2.0789473684210527
F1,24/04/16,00:00,Montpellier HSC,ESTAC Troyes,4.0,1.0,H,3.0,1.0,H,15.0,17.0,7.0,7.0,4.0,7.0,7.0,6.0,0.0,2.0,1.0,0.0,15-16,14-15,44.4,30.7,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,0.05,0.35,0.8,0.5,1.0,3.8155121050473024,3.456316680883235,3.736842105263158,4.578947368421052,1.4210526315789473,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,24/04/16,00:00,Stade Rennais FC,AS Monaco,1.0,1.0,D,0.0,1.0,A,11.0,10.0,3.0,6.0,9.0,6.0,12.0,19.0,1.0,3.0,0.0,0.0,15-16,14-15,94.15,227.4,0.5714285714285714,0.4098360655737705,0.9210526315789473,0.58,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,0.5,4.555454593742159,5.431098477781855,3.289473684210526,3.8947368421052633,1.5263157894736843,4.342105263157895,5.578947368421052,1.9210526315789473
F1,24/04/16,00:00,AS Saint-Étienne,FC Lorient,2.0,0.0,H,0.0,0.0,D,12.0,9.0,5.0,1.0,4.0,5.0,14.0,9.0,2.0,1.0,0.0,0.0,15-16,14-15,97.2,58.05,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.23809523809523814,0.436429215509468,1.1578947368421053,0.5348837209302325,1.0,4.58700621536042,4.078384542643371,4.0,5.447368421052632,1.894736842105263,4.552631578947368,5.026315789473684,1.5789473684210527
F1,27/04/16,00:00,LOSC Lille,Angers SCO,0.0,0.0,D,0.0,0.0,D,12.0,7.0,3.0,4.0,9.0,3.0,12.0,18.0,1.0,4.0,0.0,0.0,15-16,14-15,70.8,32.35,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.05,0.35,0.8,0.5,0.5,4.273884476054178,3.507057772361633,3.8947368421052633,4.342105263157895,1.9736842105263157,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,29/04/16,00:00,Paris Saint-Germain,Stade Rennais FC,4.0,0.0,H,0.0,0.0,D,27.0,9.0,12.0,2.0,5.0,2.0,6.0,8.0,1.0,1.0,0.0,0.0,15-16,14-15,436.3,94.15,0.9523809523809523,0.8416615760537569,2.1842105263157894,0.5903614457831325,0.5714285714285714,0.4098360655737705,0.9210526315789473,0.58,1.0,6.080619458418875,4.555454593742159,5.815789473684211,4.5,1.894736842105263,3.289473684210526,3.8947368421052633,1.5263157894736843
F1,30/04/16,00:00,SM Caen,SC Bastia,0.0,0.0,D,0.0,0.0,D,14.0,7.0,5.0,2.0,4.0,3.0,9.0,13.0,1.0,3.0,0.0,0.0,15-16,14-15,36.8,24.25,0.38095238095238093,0.4908264601918869,1.4210526315789473,0.5217391304347826,0.4285714285714286,0.3928263988522238,0.9736842105263158,0.6595744680851063,0.5,3.632309102625542,3.228826155721369,4.105263157894737,5.157894736842105,1.605263157894737,3.1315789473684212,3.473684210526316,2.3947368421052633
F1,30/04/16,00:00,FC Lorient,LOSC Lille,0.0,1.0,A,0.0,0.0,D,13.0,14.0,3.0,5.0,5.0,6.0,13.0,14.0,1.0,2.0,0.0,0.0,15-16,14-15,58.05,70.8,0.23809523809523814,0.436429215509468,1.1578947368421053,0.5348837209302325,0.6666666666666667,0.5117630777747024,1.131578947368421,0.6785714285714286,0.0,4.078384542643371,4.273884476054178,4.552631578947368,5.026315789473684,1.5789473684210527,3.8947368421052633,4.342105263157895,1.9736842105263157
F1,30/04/16,00:00,Olympique Lyon,GFC Ajaccio,2.0,1.0,H,2.0,0.0,H,6.0,5.0,2.0,2.0,5.0,0.0,11.0,20.0,1.0,2.0,0.0,0.0,15-16,14-15,166.3,18.4,0.9047619047619048,0.8263988522238164,1.894736842105263,0.6,0.05,0.35,0.8,0.5,1.0,5.119788607992779,2.9652730660692823,5.7631578947368425,4.552631578947368,1.763157894736842,4.3466916369540805,4.889950370108451,2.1458361312997103
F1,30/04/16,00:00,AS Monaco,EA Guingamp,3.0,2.0,H,2.0,0.0,H,16.0,8.0,8.0,4.0,5.0,4.0,14.0,15.0,2.0,1.0,0.0,0.0,15-16,14-15,227.4,33.5,0.8571428571428572,0.7937137625877326,1.3421052631578947,0.4647887323943662,0.5238095238095238,0.35720356991075225,1.0789473684210527,0.5714285714285714,1.0,5.431098477781855,3.5409593240373143,4.342105263157895,5.578947368421052,1.9210526315789473,3.5526315789473686,3.9210526315789473,2.0789473684210527
F1,30/04/16,00:00,FC Nantes,OGC Nice,1.0,0.0,H,0.0,0.0,D,18.0,5.0,4.0,2.0,7.0,6.0,9.0,12.0,1.0,1.0,0.0,0.0,15-16,14-15,39.3,70.95,0.33333333333333337,0.3445309299467431,0.7631578947368421,0.6222222222222222,0.47619047619047616,0.40800842992623815,1.1578947368421053,0.5,1.0,3.696351468952637,4.2759714333333765,3.5526315789473686,4.447368421052632,2.0789473684210527,3.6578947368421053,5.078947368421052,2.6842105263157894
F1,30/04/16,00:00,Stade Reims,Montpellier HSC,2.0,3.0,A,0.0,1.0,A,15.0,10.0,7.0,5.0,9.0,9.0,12.0,12.0,2.0,1.0,0.0,0.0,15-16,14-15,42.95,44.4,0.2857142857142857,0.3364813404417365,1.236842105263158,0.6136363636363636,0.6190476190476191,0.5817981853175694,1.2105263157894737,0.625,0.0,3.783052624131186,3.8155121050473024,3.6052631578947367,4.7368421052631575,2.3157894736842106,3.736842105263158,4.578947368421052,1.4210526315789473
F1,30/04/16,00:00,AS Saint-Étienne,FC Toulouse,0.0,0.0,D,0.0,0.0,D,9.0,9.0,0.0,7.0,2.0,6.0,21.0,17.0,2.0,2.0,1.0,0.0,15-16,14-15,97.2,42.9,0.7619047619047619,0.7429305912596401,1.3421052631578947,0.5942028985507246,0.19047619047619047,0.3110176619007569,1.131578947368421,0.7142857142857143,0.5,4.58700621536042,3.7819143200811256,4.0,5.447368421052632,1.894736842105263,3.3421052631578947,5.078947368421052,2.0
F1,30/04/16,00:00,ESTAC Troyes,FC Girondins Bordeaux,2.0,4.0,A,0.0,2.0,A,18.0,13.0,7.0,9.0,9.0,3.0,11.0,9.0,4.0,1.0,0.0,0.0,15-16,14-15,30.7,90.7,0.05,0.35,0.8,0.5,0.7142857142857143,0.5329312424607962,1.236842105263158,0.6507936507936508,0.0,3.456316680883235,4.51852237926242,4.3466916369540805,4.889950370108451,2.1458361312997103,4.184210526315789,5.0,2.0
